780400,3035008
734547,3034707
719161,3104864
697215,3053421
730992,2971189
692912,2977383
728765,2938634
727475,2960775
756325,3013859
727082,3002577
724909,3009565
765744,3028155
729273,3031550
724878,3045464
708099,2962400
747338,3021748
718708,3045281
745057,3026130
733428,3068723
779969,3064181
747980,3053815
735166,3036318
711799,3025602
709775,3049936
764710,3072756
741254,3063072
778185,3054707
752860,2985607
766497,3059322
760385,3048839
760644,3053250
715973,3014012
716568,3026263
722101,3007458
760878,3027372
783557,3049389
671478,3036622
764958,3015271
735473,3001048
702236,2985361
741422,3066807
698866,3075046
792094,3026054
667289,3007580
764358,3049418
759432,2960001
746465,3057692
742308,2974996
707073,2995730
757091,3017702
745475,3015359
728509,3085561
770627,3063706
720674,2970995
752741,3080667
713507,3019763
737841,3048086
725122,3114946
728814,3060889
693021,3114765
797552,3041629
761235,3015748
727131,3083757
770316,3070289
825700,3048288
752107,3029575
776298,3064535
749275,3062297
788888,3063211
784350,3093070
764040,2998576
709568,3038042
772914,3064558
691269,2985005
758842,3096213
761440,3013757
752402,3115358
737359,3045245
758956,2980505
729363,2995503
747713,3001094
716020,2985054
746970,3033978
715208,3028362
686917,3078715
744006,3078055
736563,2983548
783208,2994684
709738,3033891
722428,3048135
782534,2990750
757694,2949105
752644,3057469
746625,2999921
722067,3050343
726486,2974421
773304,3061853
759248,2971201
749113,2987833
694257,3017251
787542,3086908
746731,2941756
725805,3054251
753597,3037976
706923,3060797
819996,3008999
741766,3034428
738489,2977257
739935,3042305
704039,3057645
693655,3031996
694944,3067573
680002,3046169
736276,3026299
724789,2999161
772688,3151646
732321,2979720
741519,3017362
757148,3063285
741261,3131887
777529,3089638
764323,2947415
733828,3061931
726468,3050401
776606,3124196
711898,3024220
753339,3077637
785548,3174586
775996,3049917
777896,2986328
767556,3712087
750674,3083514
731103,2993479
726801,3060351
754644,3000046
782885,3027586
681001,2992852
772691,2993646
755811,3033775
679479,3025480
725823,3018505
742936,3057918
798607,3047589
755087,3033550
774581,3030080
795082,3048143
746047,3025658
736820,3020241
719040,3026809
765766,3026674
735198,3071121
715422,3049692
740348,3011311
776948,3065508
780325,3023083
776816,3060554
718991,2985882
701612,3377140
784735,3154285
719803,3086879
790359,3032711
773456,2975233
761168,3046498
756996,3067538
738344,3060823
759098,3051663
814159,3007404
752488,2988667
759105,3054238
758230,3003138
731526,3037474
790766,3056938
715029,2984700
735519,3042804
716326,3003894
792451,3063388
716515,3089207
731952,3017940
774261,2999593
729176,3018311
756219,3044889
706374,3039212
725343,3065329
791860,3021040
731747,3048601
740353,3020441
737325,3071934
786757,3066565
757475,3005632
787783,3001282
716590,3070287
750032,3020739
731856,3047795
781902,3089254
770854,3083204
727093,3110502
767387,3093253
687708,3310714
1027281,3248568
776978,3095919
770879,3080853
774756,3195765
794753,3134310
753447,3039575
757412,2992897
725786,3012466
751216,3657628
764840,3078541
734866,3048748
746253,3002331
752333,3044626
750429,3138570
754057,3010906
767987,2970490
683686,3584358
736091,3013390
712391,3027759
770517,3011602
735639,2995860
760609,3022686
742993,3017300
736273,3042903
755258,3010929
816448,3111786
737633,3064787
748007,3074361
734936,2919787
724367,3021513
775263,3025066
724212,3005226
768072,3036317
743167,3141737
725544,3124880
791029,3049097
775206,3007234
746758,2999783
721718,3143974
706201,3016892
752045,3060324
760660,3046288
759720,3026871
773451,3054241
753494,3182600
820796,2956031
760140,3058457
757786,3098871
771586,2985564
677817,3025756
745806,3021932
775898,3040437
713345,3056177
733383,3044352
728217,3037570
732846,3050963
731983,3055608
751431,3075834
742185,3104683
699102,2967066
750721,3023047
754873,3021394
733718,3025822
779432,2942900
720918,2980125
790681,2996121
743278,3027682
769655,3126074
719726,3049297
702167,3023728
684913,2993830
767528,3100226
741751,3055467
762795,3113700
712871,3116836
783050,3266783
834087,3073155
764577,3062184
746929,4089654
840080,3090443
771568,3032558
769816,3115092
734074,3118831
734209,3015574
700471,2973605
742599,3033256
751076,3600548
768468,3119631
748209,2969540
689419,3057737
741405,3005134
745724,2975110
707186,3056831
747404,3009926
702610,3031198
750800,3068007
743481,2983448
741345,3024518
699271,2972374
728327,3014836
731883,3006615
699786,3098597
767823,3034635
749649,3050771
716612,2988995
814792,3031691
692491,3001312
729133,3029339
718046,3007036
778208,3047178
758894,2981190
712407,3051787
713517,3087541
744428,2969573
693125,3059580
745665,2999070
705738,3003135
719667,3011447
769724,3070906
850271,3086061
762951,3050388
776203,3021783
762150,3111932
781152,3101956
744583,2991419
715982,3073771
719044,3036462
711437,3157203
780550,3095488
739831,3033344
759016,3094050
742591,3125991
749791,3015775
797716,3115432
779123,3032781
747417,3200068
699223,3030623
774647,3095949
721259,3008163
732468,3110605
790309,3157031
768808,3098211
768134,3003581
750055,3067728
766423,3088350
737180,3013119
756959,3019561
735083,3034661
738842,3115215
751336,3061253
781142,2944681
745856,2993093
732983,3013879
783259,3082586
804692,3054811
761182,3036437
780771,3010971
766476,3052489
729417,3036608
766920,3023816
770126,3013311
800948,3073226
699379,3068541
729620,3009225
818799,3085744
730351,2988896
777506,3044612
707030,3054666
729211,3058869
738909,3014907
715194,3060321
772677,3089745
785247,3089441
750862,3228958
787559,3011722
729615,3135104
687254,3048064
736106,3032015
768371,3037248
756398,3041325
741780,3110419
726552,3046492
727163,3118448
737172,3160702
764324,3088710
754990,3149618
733870,3010544
695949,3005785
739423,3144515
787487,3005782
788095,3109930
758473,3040933
746803,3116615
771472,3046230
780116,3049636
730472,3071961
720346,2982199
719775,3070822
763334,3038180
716504,3007329
784018,3023903
743004,3095415
797133,3083963
767286,3091630
751610,3062019
787931,3036567
743169,3061674
736737,3084813
728093,3099409
750962,2972715
721849,3078373
734908,3047330
757791,3060642
740656,3060368
795927,3101663
761244,3089714
771912,3039453
752792,3081723
787785,3045245
685472,3041410
728917,3033188
755622,3092892
717654,3113274
744709,3171693
766772,3115194
762465,3134423
739146,3047740
819270,3091603
736129,3113744
763269,3028748
717532,3009036
804647,3139088
753047,3012378
713210,3096918
747447,3085878
722365,3044576
742310,3025837
729861,3060313
765051,3070992
748473,3020102
764463,3057337
709347,3053802
708404,3031197
726577,2978652
776940,3076949
741418,2967389
740934,2982026
740906,3018261
738999,3085172
729617,3075643
750871,3040861
767064,3061948
751922,2982605
719760,2968045
726243,3069500
742013,3182107
789486,3047883
752576,3067020
758809,3064529
710724,2972650
754644,2997597
780625,3007545
707641,3047396
736456,3110640
713118,2999009
750982,3026772
725984,2999534
794339,3014347
721601,3062735
784753,3054493
737026,3030194
743513,3011861
748197,3045802
783681,3063147
721297,3087130
732283,3058394
775695,3013554
730379,3107063
650075,3023825
737187,2996719
673408,2980563
769360,3004393
755930,3024952
702566,2963921
734165,3026388
737016,3076295
788475,3070559
729038,3056122
713654,3017322
744806,3044139
724635,3074011
725373,3049966
747659,3032844
749606,2981656
730141,3067722
727237,2992622
788339,3041634
775511,2996003
714376,3021478
773635,2986481
707495,3013648
747477,3050984
763594,3047528
672143,3042328
750997,2988349
744388,3008588
747488,3010811
700273,3024431
744238,3051296
740579,3084145
773758,3008057
742730,3105103
773926,3104495
765526,3055232
739653,3052792
759404,3022276
715985,3017080
770295,3053597
693953,3011641
748809,3045707
730985,3049940
721134,3052144
741918,3059086
770643,3072395
753466,3019435
735629,3065048
759920,3095985
772270,3020049
736534,3168136
775624,3028801
750036,3008635
773308,3063994
793160,2973572
713277,3016984
776021,3003898
778087,3005329
749915,3092800
766872,3055116
738463,3035093
738007,3032702
735380,3062057
810898,3097036
805390,3037666
739958,3003749
763515,3034020
734869,3083520
753984,3086495
731294,2972930
790701,2955174
749525,3017478
790745,2992791
683358,3050199
770764,3074124
729306,3014824
713100,3049580
755085,3031475
780923,3032139
732998,3042342
724860,3027854
759486,3022649
741613,3044489
751433,2961619
771815,3012162
736634,3076151
753520,3078532
731326,3046061
754427,2965141
739047,3055700
735825,3077262
718552,2991407
708213,3030911
767121,3052868
779651,3058448
727230,2988678
731919,3049733
700424,3037647
757616,3064845
782726,3037119
717750,3030412
725811,3078692
746633,3057788
752548,3003471
736116,3063972
730149,3022082
782903,3081825
728067,3011749
702609,3033170
730725,3064189
752143,3040087
756519,3117265
759713,3083391
740557,2985990
820709,3050925
787823,3026753
745876,3089073
787259,3082976
742175,3110882
759173,2974717
761614,3139550
781819,3018115
758220,2988908
762238,3075578
739884,3100824
722762,3024212
757737,3056979
732992,2995224
752993,3023096
688880,3010558
692111,3030845
714291,3019386
711603,3051171
803461,2979812
721317,2960662
703162,3022191
747141,3001084
752247,3009239
714615,3062860
806855,2993517
776444,3071508
745970,3050703
761554,2930416
770083,3033380
726700,2976983
670818,2975891
740906,2939248
741895,2983079
753654,3050507
737071,3028373
752932,2994496
750111,2965855
677346,3053109
746050,3011327
739783,3009915
763569,3011398
707014,3060665
774823,3008661
721497,2983529
653007,3046862
737209,3057265
784127,3023132
760378,3026075
739636,3074233
765286,3028502
738426,3005436
709841,3038570
733890,2917947
783410,3026533
751305,3095847
777602,2964735
740042,3065254
706527,3006989
748638,3065268
749342,3101041
760838,3076168
727020,2962480
759726,3035918
769858,2990957
708438,3049563
732013,3005771
740266,2987307
717519,2990558
756312,2931702
728217,3008301
748756,2978391
704336,3072687
732077,2950596
729154,3039055
711277,2949877
699215,2950503
720829,3014556
711552,2977155
747867,3080140
742055,2990208
754186,3011784
712427,3054237
723202,3068917
742105,2970448
702219,2974670
758378,3144657
784772,2947831
736051,3050889
740058,3044759
752005,3019404
728322,3036615
716076,3008203
788145,3063440
701252,3042305
786978,2994419
775437,3004927
751023,3021721
731446,3033126
763805,2982255
678607,3039406
730840,3035991
726425,3016858
728222,2990681
718451,3058549
752622,3027988
748048,3033481
750478,3012689
773138,3066721
731530,3001680
788481,3027056
773710,2986666
740789,3077238
757386,3051376
784178,3084124
741736,3083187
764443,3037682
740352,3014962
706027,3070529
746915,2985917
799095,3019119
782122,2999643
755843,3011524
760351,3034136
773173,3013252
743679,3090846
772817,3012603
759034,3058843
731112,3061863
724727,3030605
755249,3117444
751614,3073876
711237,3060063
769118,3034368
772614,3096570
719637,3087391
778761,2934825
752155,3001438
754948,3066241
748077,2995310
774809,3120042
719765,2995746
735932,3042693
856410,3112005
787026,3034524
743589,3080903
767859,3026858
717317,3121835
825962,3024202
752940,3015105
772565,3137660
766491,3037334
767979,3028441
713316,3045816
699414,3073008
733646,3042611
671943,3063808
755374,3031346
747384,3066244
712125,3079116
776941,3026226
695436,2976671
744494,3081634
744630,3036517
767218,3010642
747040,3109581
777614,3057847
699233,3031894
783599,2963057
749347,3063322
779351,3064695
821126,3054302
797110,3024483
697294,3137389
721240,3088702
728095,2981547
740635,3017512
758172,3040641
740354,3021712
725132,2992088
776653,3112598
779297,3015570
777369,3014934
750825,3028154
689970,3029181
741037,3030152
762664,3097171
704083,3073249
776230,3084533
755430,3086698
705141,3061289
843655,3037688
781855,3051813
765328,3049625
726687,3071832
738428,3079716
774727,3140529
768089,2962303
777457,3078348
762090,3022281
742905,2992175
778319,3003447
724400,3016213
750272,2980927
799593,3011492
733909,3026722
726363,3009626
779058,3054753
727937,3031758
714887,3067006
757756,3024994
712191,3055652
712465,3080618
754391,3027232
755004,3068545
809690,3043779
741839,3048109
749595,3025570
741045,3049638
758710,3050756
773035,3095134
703324,2976805
770281,3035032
747833,3036507
795227,3080900
730173,3019403
703877,3021618
767783,3062852
773307,3005545
752239,3673902
759982,3051733
729851,3041557
821449,3031293
779585,3004417
742934,3069619
747523,3112112
709484,3084969
749607,3108148
721602,3051125
760448,3101076
737730,3165038
731303,3081582
764793,2991242
749310,3026399
726455,3159046
680004,2986003
769925,3006904
743816,3161593
746910,3098157
748816,3159555
742718,3063938
738885,3075629
737444,3007160
744345,3045994
712445,3044827
736285,3042245
752292,3054415
682006,3019333
759920,2978073
749110,2980232
771065,3026393
754440,2997918
758090,3055830
780029,3025873
750720,3053573
731197,3010474
741889,3012447
794910,3030147
743416,3065682
790921,3041566
759693,3107862
690548,2994848
683757,3105155
770157,3018453
743673,3077542
747343,3005051
729725,2977744
745866,3153099
765408,3043838
739327,3042692
740558,3063694
720538,3049046
752348,3052902
723266,2967462
736250,3050252
712375,3030635
716952,3029303
788390,3055785
697085,3076150
752239,3059104
750432,3026173
765137,3011619
713570,3071907
739403,3047865
755284,3010479
711881,3036027
759143,3032689
717698,3060898
740056,3016474
765006,3068013
739075,2986713
758076,2979779
707392,3018515
742592,3078768
706979,3030953
681114,3003965
699345,3041115
757216,3034689
787992,3042205
737754,2984952
740037,3064645
724816,3018723
725394,3112164
728913,3069567
785021,3017639
725843,3042833
721412,3049777
731913,3004768
731633,3042140
754376,3005251
773942,3061942
769966,2908738
695861,3056949
669612,3058436
801871,3259482
760226,3000626
787057,2998281
727903,3056552
765490,2959474
770250,2960398
735271,3032010
763630,3047853
767856,3004315
694403,3000315
756186,2994144
725683,3055297
738038,2964673
744747,2958127
721058,3019548
788622,3027982
705113,3057261
748469,2959707
759817,3015292
757858,2979608
695890,3003708
711195,3056961
761643,3072959
771046,3031881
718159,3055382
765752,3031368
794293,3061535
732467,3059686
732944,3100201
709999,3067721
740826,2988758
748116,3008240
745550,3006738
752935,2979276
781300,3028839
739368,3083477
765359,3001972
731616,3003450
712409,3013877
711340,2965672
741020,3002879
742053,3010656
755236,3057761
735687,2998325
722951,3012766
696567,2988277
740633,2995009
796615,2983749
770427,3038008
711851,3082532
718665,2991493
748444,3057532
744259,2999953
769164,3003241
746700,3069429
766679,3016197
795295,3037597
726172,3053363
789557,3030062
689417,2934370
681401,3092714
702980,3015421
711636,3069353
673386,3029812
741257,2963275
718608,2978018
721215,3022719
744386,3011452
791701,3023147
724249,3014604
727594,3028004
736618,3103220
742134,3019515
724118,3013312
713887,3059057
768207,3014366
716148,3038281
764699,3041890
738714,2997366
724704,3016273
748759,3023796
757863,3055370
725552,3087846
763831,2955985
711478,2955663
713810,3061233
708699,3082267
729301,3005113
740764,2999135
746971,3061167
766131,3077376
762176,3012777
698616,3113277
733619,2980714
711246,3011146
734252,3036287
688506,3011451
753165,3014834
717913,3027794
729108,3119225
755920,3069996
765663,3045258
748170,3035578
742031,2997650
758086,3005523
722366,3027970
759208,3066848
709612,2999484
697491,3029662
746738,3046305
726968,2985367
772216,3015028
754958,3000561
751852,3055695
709540,2987128
728812,3001621
732760,3065129
722317,3006192
730445,3040582
802639,3005261
761309,3046843
698649,3068229
741201,3089275
759024,3113623
752599,3012100
692579,3119241
749966,2997041
772068,3017610
721697,2977341
714271,3013468
731551,3071203
771715,3040318
707106,2972973
738917,2998585
737195,3045882
774113,3082601
773663,3045622
702907,3075899
709397,3025960
703794,3093642
765275,3020750
711340,3052848
768440,3027307
792090,3051603
738428,3034637
717919,2991207
740074,2970265
800400,2891631
707480,3020242
753961,3049786
760533,3041124
795230,3072995
764659,3053951
727534,3085201
736714,3046910
682626,3048775
727899,3031102
743825,2993614
710913,3043548
771865,3001612
721460,3060714
709816,3037241
744272,3018465
739798,3050866
742219,3035055
688750,2988323
721481,3044625
795542,3081467
745778,2995376
729306,3030766
705923,3015156
732407,3110942
744932,3111467
762251,3064075
753953,3044319
731101,3090938
699325,3114635
792130,3031128
777773,3035257
744111,3053714
741617,3048349
745490,3078592
761154,3038732
697161,3076490
818736,3038192
731216,2991229
841844,3118946
788486,3069202
741311,3105289
747318,3086306
715902,3075526
688546,2980015
742767,3095397
787354,3066968
740841,3042561
718671,3106959
746761,3091064
763872,3068414
746516,3108062
766767,2979945
743368,3053312
698330,3038563
737757,3158449
695163,3106899
774045,3005684
734458,3036290
762700,3137147
701518,3018925
724372,3023514
742463,3038358
734903,3034264
764725,3027220
721234,3026828
714140,3127137
703728,3090998
708415,3145790
765298,3028379
766665,3024402
750483,3020691
777026,3014960
743920,3121377
748983,3084348
728908,3004117
694067,3031332
727499,3058627
723688,2999161
669519,3035270
745471,3017606
737421,2968312
750683,3001907
737320,3066202
726539,3074305
726161,3087022
746175,3067896
755294,3071040
688236,2984275
724628,3083931
735272,3040372
713294,3067901
725002,3065172
707461,3071067
732798,3023727
750268,3075163
733616,2995743
734069,3026132
750164,3085363
698082,3024272
777059,3016859
738921,3037290
722839,3027638
744568,3084066
809751,3050933
749267,3025342
728757,3099582
665234,3036650
756933,3076293
695091,3031017
722547,3042934
807066,3009646
760999,3114418
761828,3089972
751744,3118626
741871,3052522
732852,3071814
738528,3465411
740883,3133835
860923,3250613
798798,3078366
741832,3070355
793291,3049676
700143,3197497
778956,2998253
729815,3122294
731474,3108448
762212,3074142
747687,3039212
740760,3046475
739859,3037569
796411,3097686
710668,3032466
691141,3161426
803133,3295333
771423,3053232
802957,3159225
731583,3069974
773625,3054044
759742,3047507
765850,3020786
804097,3054596
758944,2942733
757283,2966195
736086,3041321
774280,3034723
734599,2938131
737998,2973755
776387,3045857
707924,2982957
709088,3026422
697232,3078836
667177,3027359
713043,3068903
698777,3056565
760853,2988859
744044,3063991
778499,3103408
686711,3045884
771167,3020447
761125,3016721
785472,3047572
737759,3057155
728993,3026486
753487,3025737
718156,3048214
755441,3015655
736588,2945725
745378,2947880
751677,3059426
744076,3015151
743607,3091648
728783,3032908
724970,2985443
693243,3053930
690525,3028568
730858,3010163
754899,2948893
740375,3016617
698546,3096403
780121,3065885
732553,3056965
728900,3010852
704491,3115869
733710,3027138
743371,3085497
704708,3032710
751712,3055334
716539,3032403
747416,2990281
802667,3058681
776922,3013645
748344,3067504
783221,3041486
719316,3002556
761099,3075499
760421,3084639
741728,3046778
714813,3064856
767789,3079529
757487,3050107
707439,2988935
801842,3050978
747554,3055682
708108,3057849
788718,3053659
743925,3040941
788801,3015759
790940,2964514
751682,2929748
709517,2994058
712100,3037890
750324,2994005
719406,3015943
736933,3139379
726021,3029555
787437,3093191
776374,3066691
771154,3078948
758634,3054276
725095,3131555
735771,2993990
731030,2976930
749538,3047713
737570,2973950
723853,3047916
690512,3056863
682407,3023005
709850,3063429
754847,3022229
723267,3036124
773842,3029049
717032,3034462
744753,3087384
739183,2993719
721861,2934977
719932,3035286
699688,2960244
779981,3033446
779951,3075085
771731,2998645
722919,3016108
712282,3015324
728672,3047523
728773,2977130
741179,3103285
744805,3071529
763018,3064915
749149,3079744
784187,2984615
734499,3003817
730720,2985027
791403,3002583
772372,3077163
722915,3017722
717659,3024151
788075,3026424
776506,3054282
742019,3023341
755719,2987544
699440,3047903
734263,2981094
721151,3067697
716195,3091134
729941,3048147
785971,3082788
718248,2948422
764938,3088347
780065,3085448
769813,3068886
725698,2995785
728004,3041774
785272,3031462
738067,3059983
662797,2986844
725586,3006886
722635,3075844
763652,2951565
800856,3169092
759376,3017369
766659,3028768
762156,3032117
754132,2997633
771106,3027195
757991,3020911
720935,3107660
759194,2942182
721170,3057210
701990,3043878
758242,3020890
771383,3046608
759115,3031650
710183,3030912
756076,2996934
738619,3087315
739502,3023404
759800,2993121
729172,3009463
742432,2982430
734612,3091363
693834,3023575
733117,3026251
745848,3044417
710809,3055238
741401,3055805
741882,3014179
783081,3070244
775474,3003632
730589,3009855
690446,3003947
775407,2995489
715426,2983803
724059,2983586
742923,3086892
747151,2990755
768821,3065449
698636,3066969
753678,3089591
707712,2988498
705242,3045519
688621,3054308
733212,3076904
776921,2992669
693482,3025801
706568,3070170
763396,3006483
771914,3041004
761022,3054422
731810,3076799
784662,2971066
792713,3089731
712613,3057552
747543,3086679
798415,3036470
726298,3059968
718284,3096179
747101,3093232
753461,3078809
772879,3026588
755940,3084323
755526,3004502
734322,3065274
808364,3056697
745524,3051483
751495,3054487
683313,3070675
717074,3108394
797897,3059672
728532,3024161
719470,3000922
707665,3037746
746945,3075696
748841,2999162
729282,3073832
781842,3016640
760569,3048776
711236,3064559
747321,3054543
769519,2936414
732057,3026691
737848,3047735
791323,3006549
777489,3084672
701294,2997287
786767,3017261
709725,3087871
799189,3003940
733965,3057096
739244,3006667
799089,2955289
724378,3012028
749804,3092948
831479,3048223
716714,3002991
767294,3070585
711162,3031943
727014,3068276
799606,2993686
768339,3043556
753073,3022201
751121,3036651
756640,3124174
780306,3113535
735084,3012782
744295,3111151
750712,3025776
783406,3076138
789392,3080092
736965,3127869
761339,2977988
698326,3023464
760214,2985363
750635,3066470
700570,3123536
778878,3095886
764752,3071856
782748,3109309
781523,3006771
731413,3002250
690598,3027297
771590,3004329
705039,3103022
746208,3142916
746536,3063909
771903,3026610
721464,3064035
814916,2998799
823832,3086832
813121,3036794
759146,3087059
828086,3053398
765308,3073547
768119,2999763
732451,3009442
795243,3027985
756473,3052648
728571,3046903
724120,3061298
803752,3009382
745404,3085089
806943,3058547
759619,3057347
797264,3052882
775135,3088141
753703,3134621
754572,2996643
741824,3042565
735112,2989022
671226,3056279
758518,3014153
1057437,4961862
1228216,4852057
1340531,3461107
836294,4512759
1271628,5121320
1388574,3653642
790480,3082467
749073,3055660
771770,3033885
802666,3037242
760338,3085464
752111,3028048
762430,3026105
773344,3058665
768052,3025582
743442,3083066
745623,3010278
766480,3032936
750180,3115244
733867,2992075
739879,3014217
734975,3023826
781835,2985708
758943,2997027
691832,3048628
700934,3038474
704124,3110237
691547,3002513
712678,3026560
712051,3136062
800830,3119307
755618,3105505
772627,3063498
716584,3151028
753904,3262687
814105,3106254
766863,3037187
723616,3479822
878954,3138267
726285,3060338
759097,3036111
782412,3086933
711191,3048896
670272,3032375
769023,3079857
763976,2996294
753082,3042310
771309,3058359
741945,3047653
759554,3051052
694441,3051941
749449,3102900
767689,3104008
718502,3079186
733594,3100468
721008,3018549
771712,2994378
751030,3035349
747269,3016159
750306,3038254
717514,2987824
739927,2983481
758208,3050638
722076,3018847
758579,3077810
746834,3068541
759354,3032739
790342,2995075
701058,2951879
759981,3049631
703023,3071154
744437,2982021
691145,3076403
726795,3059713
737559,3017576
765137,2984697
749705,2981031
778303,3026484
762131,3006120
706628,3089882
713010,3025949
789545,3076526
743250,3004076
781591,3052179
755658,3083619
730585,3113259
699232,2971246
710422,3148090
772763,3032255
732944,3050046
747400,3021299
754094,3063115
800695,3027968
760985,2972532
763767,3001441
753972,3078869
728041,3067555
747743,3043541
687657,2896516
774625,3022354
689710,3032254
748223,3074325
754257,3052836
772288,3064283
769226,3038813
718095,3054057
793725,3086201
743959,3087563
715455,3029693
761063,3053851
779276,2991564
738997,3056749
788400,3032369
737555,3034316
802392,3074761
782589,2969738
757595,3047661
745692,3075438
778782,3157206
733516,3066524
725718,2989548
771417,3012259
782190,3109881
786945,3028831
770837,3056757
744669,2989713
754575,3041955
728812,3043501
732091,3031766
782258,3027496
709732,3047417
713192,3045182
738230,3040350
752860,3008730
760279,3039931
726716,3072776
737128,3022799
697698,3063319
804244,3019177
734038,2997957
775431,3053171
720133,2999852
745767,3116711
753822,3090658
787982,3010687
770368,3054818
719312,3099751
763225,3097193
744280,3019497
737345,3059218
692304,3070729
751312,3116059
738963,3027951
722355,3119126
704888,3028678
719623,3084219
795397,3150761
739157,3027167
704512,2942821
722194,3094183
713443,3015292
756740,2998346
752146,3093636
733987,2963547
758244,3052038
723450,3012005
783678,3088090
719333,3036329
776754,3087969
772675,3109415
746370,2980368
780597,2954701
719579,3122133
785453,3056625
725565,2967193
785419,2986623
738295,3060181
742406,2975134
738488,2983070
706948,3032366
724747,2962290
762255,3047462
663693,2962997
717808,3080487
720447,2999591
725595,3037640
760977,3049915
704347,2991748
765320,3061459
778301,2995772
777838,2961467
738419,3048796
731401,3037835
712956,3102385
735882,2994477
709127,2957574
708260,3059889
742063,3089944
714141,2965964
778239,2971042
730378,3012597
749479,3020389
748905,3013718
784139,3020550
755090,3090091
756779,2997670
728641,3026572
783892,3041793
727031,3083765
759534,3038311
810713,3048499
774890,3080722
747454,3036623
789037,3007402
704970,3045949
737173,2957324
762850,2993941
757501,3104069
744097,3056922
723766,3057817
720332,2976565
738255,3063073
780261,3055674
775734,3003056
750959,3017367
749339,3072795
736285,3020707
741449,3078031
691550,3046772
734613,3060534
753357,2989949
762390,3010802
731259,3012832
733858,3077500
778004,3000568
736620,2982813
741371,3075494
698375,2997140
766262,3043480
723970,2948725
688184,3038295
699913,3032039
735910,3018677
766835,3033813
743967,3031330
746201,3054480
722640,2978242
692119,3063526
720619,2995761
766943,3080575
743651,3047478
773119,2946801
789326,2944401
730149,3021945
741242,3050226
707810,3043401
717133,2994910
766540,2981844
739812,3004920
772282,2974477
710181,3020152
747745,3066956
708440,3030899
768296,3019089
717308,2969898
743209,2989270
715574,3029073
729791,3030609
722310,2965430
705423,3000053
696915,3019302
726391,2947856
767848,3078064
755481,3048471
726076,3050909
721911,3047641
737441,2999645
764568,3040246
745332,2953668
729234,3037882
751598,3061737
717381,3052888
806161,3061384
735406,2946891
711405,3011279
695323,2991692
746751,3033534
787137,2951443
717091,3027788
701133,2966737
816517,3026315
731393,3068166
709879,3039104
722866,3048049
789275,3002904
764223,3118949
732460,3003876
724163,3038956
752604,3026814
740052,3026933
734451,3056452
783954,3038118
790566,3018498
710998,3036028
797981,3080170
704401,3055031
734931,3072244
770426,3107239
749097,3100389
749751,2965324
727604,3070232
743119,3109747
766900,3084330
739112,3087861
765913,3091201
754074,3089399
733908,3085009
742796,3035839
719507,2981183
709671,3016831
738533,3026792
755844,3068348
816132,3040708
764814,3045217
745879,3102748
